"id","date","type","seller","description","price","quantity","currency","created_at","updated_at","company_expense","tax","expense_category_id","paid_by_others"
"2292","2026-03-02","Market","Market","Aburcubur G?","70.00","1.00","₺","2026-03-04 10:28:30","2026-03-04 10:28:30","0",NULL,NULL,"0"
"2293","2026-03-04","Digital Asset","Godday","Streakfrog.com adresi domain bedeli.","1076.38","1.00","₺","2026-03-04 10:32:19","2026-03-04 10:32:19","0",NULL,NULL,"0"
"2294","2026-02-28","Alcohol","262Live","1 bira G?","230.00","1.00","₺","2026-03-04 10:33:20","2026-03-04 10:35:20","0",NULL,NULL,"0"
"2295","2026-03-04","Digital Asset","Google","Google geliştirici ücreti tek seferlik ödeme. myteknolojitr@gmail.com","1149.64","1.00","₺","2026-03-04 10:34:43","2026-03-04 10:34:43","0",NULL,NULL,"0"
"2296","2026-02-22","Market","Görpet","Aburcubur G?","140.00","1.00","₺","2026-03-04 10:38:11","2026-03-04 10:38:11","0",NULL,NULL,"0"
"2297","2026-02-22","Coffee","Starbucks","Su G?","25.00","1.00","₺","2026-03-04 10:39:19","2026-03-04 10:39:19","0",NULL,NULL,"0"
"2298","2026-03-03","Market","Market","Aburcubur G?","90.00","1.00","₺","2026-03-04 10:40:44","2026-03-04 10:40:44","0",NULL,NULL,"0"
"2299","2026-03-03","Market","Köfteci Yusuf","Etsuyu çorba. G?","120.00","1.00","₺","2026-03-04 10:41:23","2026-03-04 10:41:23","1","20.00",NULL,"0"
"2300","2026-02-18","Alcohol","Özbir Tekel","2 bira","195.00","1.00","₺","2026-03-04 10:42:46","2026-03-04 10:42:46","0",NULL,NULL,"0"
"2301","2026-02-17","Digital Asset","İsimtescil","alicetenfikirler.xyz domain satınalımı.","109.66","1.00","₺","2026-03-04 10:46:37","2026-03-04 10:46:37","0",NULL,NULL,"0"
"2302","2026-02-17","Transportation","Kiwi.com","Bakü için gidiş dönüş uçak bileti payıma düşen.","7784.14","1.00","₺","2026-03-04 10:49:13","2026-03-04 10:49:13","0",NULL,NULL,"0"
"2303","2026-02-14","Clothes","Amazon","Basic siyah tshirt.","299.00","1.00","₺","2026-03-04 10:52:18","2026-03-04 10:52:18","0",NULL,NULL,"0"
"2304","2026-02-14","Hobby","Amazon","Çipil için el pompası ve sticker termostat.","168.90","1.00","₺","2026-03-04 10:52:58","2026-03-04 10:52:58","0",NULL,NULL,"0"
"2305","2026-02-14","Market","Enes Kuruyemiş","G?","35.00","1.00","₺","2026-03-04 10:53:54","2026-03-04 10:53:54","0",NULL,NULL,"0"
"2306","2026-03-04","Market","Starbucks","su G?","25.00","1.00","₺","2026-03-04 11:03:15","2026-03-04 11:03:15","0",NULL,NULL,"0"
"2307","2026-02-13","Meal","İlhan Kasap","Bilmiyorum. G?","340.00","1.00","₺","2026-03-04 11:04:33","2026-03-04 11:04:33","0",NULL,NULL,"0"
"2308","2026-02-12","Market","PO Samandra","aburcubur G?","65.00","1.00","₺","2026-03-04 11:05:34","2026-03-04 11:05:34","0",NULL,NULL,"0"
"2309","2026-02-10","Market","Mustafa Aksu Sahis","Bilmiyorum. G?","271.64","1.00","₺","2026-03-04 11:09:39","2026-03-04 11:09:39","0",NULL,NULL,"0"
"2310","2026-02-05","Market","A101","Aburcubur G?","41.00","1.00","₺","2026-03-04 11:12:06","2026-03-04 11:12:06","0",NULL,NULL,"0"
"2311","2026-02-04","Market","Kaptan Akaryakıt","Bilmiyorum. G?","110.00","1.00","₺","2026-03-04 11:13:37","2026-03-04 11:13:37","0",NULL,NULL,"0"
"2312","2026-02-03","Tax-Penalty Charge","Devlet","MTV ilk taksit.","6036.26","1.00","₺","2026-03-04 11:15:35","2026-03-04 11:15:35","0",NULL,NULL,"0"
"2313","2026-02-02","Digital Asset","Godaddy","Domain yenileme ücreti.","778.19","1.00","₺","2026-03-04 11:17:10","2026-03-04 11:17:10","0",NULL,NULL,"0"
"2314","2026-02-28","Bills","Apple","Claude","799.99","1.00","₺","2026-03-04 11:19:17","2026-03-04 11:19:17","0",NULL,NULL,"0"
"2315","2026-02-27","Transportation","HGS","HGS otomatik yükleme.","500.00","1.00","₺","2026-03-04 11:20:21","2026-03-04 11:20:21","0",NULL,NULL,"0"
"2316","2026-02-26","Bills","Sepaş","Elektrik faturası.","276.00","1.00","₺","2026-03-04 11:21:16","2026-03-04 11:21:16","0",NULL,NULL,"0"
"2317","2026-02-22","Transportation","HGS","HGS otomatik yükleme.","500.00","1.00","₺","2026-03-04 11:21:28","2026-03-04 11:21:28","0",NULL,NULL,"0"
"2318","2026-02-21","Bills","Netflix","Netflix abonelik ücreti.","379.99","1.00","₺","2026-03-04 11:21:59","2026-03-04 11:21:59","0",NULL,NULL,"0"
"2319","2026-02-21","Savings","Türkiye Sigorta","50$ hayat sigortası birikimi.","2191.63","1.00","₺","2026-03-04 11:22:32","2026-03-04 11:22:32","0",NULL,NULL,"0"
"2320","2026-02-16","Bills","Amazon","Amazon Prime üyeliği.","69.90","1.00","₺","2026-03-04 11:23:10","2026-03-04 11:23:10","0",NULL,NULL,"0"
"2321","2026-02-16","Savings","Allianz","BES yatırım.","3000.00","1.00","₺","2026-03-04 11:23:53","2026-03-04 11:23:53","0",NULL,NULL,"0"
"2323","2026-03-04","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","540.00","1.00","₺","2026-03-04 11:37:29","2026-03-04 11:37:29","0",NULL,NULL,"0"
"2324","2026-03-02","Savings","Midas","AFA fonu için haftalık transfer.","600.00","1.00","₺","2026-03-04 11:42:42","2026-03-04 11:42:42","0",NULL,NULL,"0"
"2325","2026-03-02","Savings","BinanceTR","otomatik yatırım.","2000.00","1.00","₺","2026-03-04 11:43:06","2026-03-04 11:43:06","0",NULL,NULL,"0"
"2326","2026-03-05","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","400.00","1.00","₺","2026-03-05 23:24:30","2026-03-05 23:24:30","0",NULL,NULL,"0"
"2327","2026-03-07","Market","Migros","Muz ve çikolata G?","133.97","1.00","₺","2026-03-07 09:43:50","2026-03-07 09:43:50","0",NULL,NULL,"0"
"2328","2026-03-07","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","60.00","1.00","₺","2026-03-07 11:20:33","2026-03-07 11:20:33","0",NULL,NULL,"0"
"2329","2026-03-07","Alcohol","262Live","2 bira","460.00","1.00","₺","2026-03-07 11:21:41","2026-03-07 11:21:41","0",NULL,NULL,"0"
"2330","2026-03-07","Market","File","Market alışverişi","730.69","1.00","₺","2026-03-07 14:39:42","2026-03-07 14:39:42","0",NULL,NULL,"0"
"2331","2026-03-10","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","1220.00","1.00","₺","2026-03-10 16:44:03","2026-03-10 16:44:03","0",NULL,NULL,"0"
"2332","2026-03-10","Savings","Midas","AFA fonu için haftalık transfer.","500.00","1.00","₺","2026-03-10 16:44:22","2026-03-10 16:44:22","0",NULL,NULL,"0"
"2333","2026-03-09","Savings","BinanceTR","otomatik yatırım.","1500.00","1.00","₺","2026-03-10 16:45:06","2026-03-10 16:45:20","0",NULL,NULL,"0"
"2334","2026-03-12","Alcohol","DutyFree","2 adet Bacardi Mojito G?","1640.00","1.00","₺","2026-03-13 12:52:40","2026-03-13 12:53:27","0",NULL,NULL,"0"
"2335","2026-03-12","Market","Shell","Abur cubur G?","251.00","1.00","₺","2026-03-13 12:53:20","2026-03-13 12:53:20","0",NULL,NULL,"0"
"2336","2026-03-15","Savings","BinanceTR","otomatik yatırım.","1500.00","1.00","₺","2026-03-15 19:39:00","2026-03-15 19:39:00","0",NULL,NULL,"0"
"2337","2026-03-15","Savings","Midas","AFA fonu için haftalık transfer.","700.00","1.00","₺","2026-03-15 19:39:14","2026-03-15 19:39:14","0",NULL,NULL,"0"
"2338","2026-03-16","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","237.00","1.00","₺","2026-03-15 21:14:16","2026-03-16 09:47:17","0",NULL,NULL,"0"
"2339","2026-03-16","Market","Akmar Market","Market alışverişi.","404.00","1.00","₺","2026-03-17 11:24:55","2026-03-17 11:24:55","0",NULL,NULL,"0"
"2340","2026-03-16","Women","Taze","Nazlı ile birer soda.","55.00","1.00","₺","2026-03-17 11:25:24","2026-03-17 11:25:24","0",NULL,NULL,"0"
"2341","2026-03-08","Coffee","Costa","Nazlı ile havaalanında birer kahve.","814.25","1.00","₺","2026-03-17 11:26:40","2026-03-17 11:26:40","1","74.02",NULL,"0"
"2342","2026-03-17","Alcohol","262Live","1 bira","230.00","1.00","₺","2026-03-17 11:27:45","2026-03-17 11:27:45","1","20.91",NULL,"0"
"2343","2025-02-05","Collection","Cemil Fidan","Atkı","450.00","1.00","₺","2026-03-17 11:30:48","2026-03-17 11:30:48","0",NULL,NULL,"0"
"2344","2026-03-16","Bills","İzgaz","doğalgaz faturası","821.00","1.00","₺","2026-03-17 11:32:13","2026-03-17 11:32:13","0",NULL,NULL,"0"
"2345","2026-03-13","Meal","Müzeyyen Yıldırım","Makarna","250.00","1.00","₺","2026-03-17 11:33:05","2026-03-17 11:33:05","1","22.73",NULL,"0"
"2346","2026-03-03","Meal","Köfteci Yusuf","çorba","120.00","1.00","₺","2026-03-17 11:34:17","2026-03-17 11:34:17","1","10.91",NULL,"0"
"2347","2026-03-13","Coffee","Starbucks","Nazlı ile birer kahve.","325.00","1.00","₺","2026-03-17 11:35:31","2026-03-17 11:35:31","1","29.55",NULL,"0"
"2348","2026-03-07","Meal","Yakamoz Tantuni","Tantuni","210.00","1.00","₺","2026-03-17 11:36:52","2026-03-17 11:36:52","1","19.09",NULL,"0"
"2349","2026-03-05","Meal","VKN:2630707216","Boşveer ekibi ile iftar.","2655.00","1.00","₺","2026-03-17 11:38:39","2026-03-17 11:38:39","1","241.36",NULL,"1"
"2350","2026-03-05","Meal","VKN: 2630707216","Boşveer ekibi ile iftar.","664.00","1.00","₺","2026-03-17 11:39:43","2026-03-17 11:39:43","0",NULL,NULL,"0"
"2351","2026-03-07","Coffee","Starbucks","Amerikano","160.00","1.00","₺","2026-03-17 11:40:46","2026-03-17 11:40:46","1","14.55",NULL,"0"
"2352","2026-03-16","Meal","Pilavcı Baba","Pilav üstü tavuk ayran.","170.00","1.00","₺","2026-03-17 11:41:39","2026-03-17 11:41:39","1","15.45",NULL,"0"
"2353","2026-03-04","Meal","Köfteci Yusuf","Antrikot ve Heinz Mayanez","563.60","1.00","₺","2026-03-17 11:43:04","2026-03-17 11:43:04","1","12.87",NULL,"0"
"2354","2026-03-17","Fuel","VKN:1490047981","45,79lt x 61,81₺","2830.28","1.00","₺","2026-03-17 16:26:23","2026-03-17 16:26:23","1","471.71",NULL,"0"
"2355","2026-03-27","Bills","Sepaş","Elektrik faturası.","259.00","1.00","₺","2026-03-17 16:28:28","2026-03-17 16:28:28","0",NULL,NULL,"0"
"2356","2026-03-17","Market","Hakmar","Market alışverişi.","308.50","1.00","₺","2026-03-17 16:29:42","2026-03-17 16:29:42","0",NULL,NULL,"0"
"2357","2026-03-17","Women","Amazon","Nazlı için telefon kılıfı.","214.99","1.00","₺","2026-03-17 19:30:36","2026-03-17 19:30:36","0",NULL,NULL,"0"
"2358","2026-03-17","Electronic","Amazon","Kendim için telefon kılıfı","214.99","1.00","₺","2026-03-17 19:30:54","2026-03-17 19:30:54","0",NULL,NULL,"0"
"2359","2026-03-17","Health","Amazon","HardLine 300gr Kreatin.","919.00","1.00","₺","2026-03-17 19:31:48","2026-03-17 19:31:48","0",NULL,NULL,"0"
"2360","2026-03-17","Electronic","Amazon","Kendim için telefon camı","89.91","1.00","₺","2026-03-17 19:32:20","2026-03-17 19:32:20","0",NULL,NULL,"0"
"2362","2026-03-18","Transportation","Otobüs","Sabiha Gökçen havaalanından dönüş bilet bedeli.","450.00","1.00","₺","2026-03-19 20:15:02","2026-03-19 20:15:02","0",NULL,NULL,"0"
"2363","2026-03-18","Alcohol","Fil","2 bira","550.00","1.00","₺","2026-03-19 20:27:01","2026-03-19 20:27:01","0",NULL,NULL,"0"
"2364","2026-03-17","Transportation","Ulaşımpark","Tramvay ücreti.","31.80","1.00","₺","2026-03-19 20:27:45","2026-03-19 20:27:45","0",NULL,NULL,"0"
"2365","2026-03-18","Meal","VKN: 4860550741","Doyuyo'da akşam yemeği.","495.00","1.00","₺","2026-03-19 20:39:08","2026-03-19 20:39:16","1","45.00",NULL,"0"
"2366","2026-03-18","Meal","VKN: 7690310116","Starbucks'ta kahve ve sandviç","375.00","1.00","₺","2026-03-19 20:40:46","2026-03-19 20:40:46","1","34.09",NULL,"0"
"2367","2026-03-17","Electronic","Amazon","Bıyık makası","124.20","1.00","₺","2026-03-19 20:42:59","2026-03-19 20:42:59","0",NULL,NULL,"0"
"2368","2026-03-17","Electrical Material","Amazon","ElectroLux Blender set.","2659.72","1.00","₺","2026-03-19 20:44:29","2026-03-19 20:44:29","0",NULL,NULL,"0"
"2369","2026-03-16","Meal","Şok","Protein bar.","58.00","1.00","₺","2026-03-19 21:10:30","2026-03-19 21:10:30","0",NULL,NULL,"0"
"2370","2026-03-15","Market","A101","abur cubur G?","37.50","1.00","₺","2026-03-19 21:11:40","2026-03-19 21:11:40","0",NULL,NULL,"0"
"2371","2026-03-13","Market","Shell","abur cubur G?","251.00","1.00","₺","2026-03-19 21:12:22","2026-03-19 21:12:22","0",NULL,NULL,"0"
"2372","2026-03-13","Market","Alperen Başarır",NULL,"50.00","1.00","₺","2026-03-19 21:13:58","2026-03-19 21:13:58","0",NULL,NULL,"0"
"2373","2026-03-09","Clothes","New Yorker Bakü","Kendime kapşonlu swithshirt.","680.51","1.00","₺","2026-03-19 21:15:56","2026-03-19 21:15:56","0",NULL,NULL,"0"
"2374","2026-03-11","Collection","Zinet Bijuteri","Hediyelik eşyalar ve koleksiyonluk atkı shot bardağı vs.","1740.23","1.00","₺","2026-03-19 21:19:43","2026-03-19 21:19:43","0",NULL,NULL,"0"
"2375","2026-03-10","Meal","Shirmanshah Restorant","Nazlı ile Şirmanşah müzesinde akşam yemeği.","2078.74","1.00","₺","2026-03-19 21:21:20","2026-03-19 21:21:20","0",NULL,NULL,"0"
"2376","2026-03-10","Meal","Entree","Nazlı ile kahvaltı.","867.45","1.00","₺","2026-03-19 21:22:13","2026-03-19 21:22:13","0",NULL,NULL,"0"
"2377","2026-03-09","Meal","Qaynana","Nazlı ile kahvaltı.","894.90","1.00","₺","2026-03-19 21:23:01","2026-03-19 21:23:01","0",NULL,NULL,"0"
"2378","2026-03-08","Collection","Libraff","Küçük prens kitabı","630.37","1.00","₺","2026-03-19 21:24:30","2026-03-19 21:24:30","0",NULL,NULL,"0"
"2379","2026-03-08","Bills","Bakcell","Kontürlü Bakcell hattı Oğuz Yeniyapan üzerinden.","406.72","1.00","₺","2026-03-19 21:25:19","2026-03-19 21:25:19","0",NULL,NULL,"0"
"2380","2026-03-09","Collection","Libraff","Küçük prens kitabı","400.08","1.00","₺","2026-03-19 21:27:49","2026-03-19 21:27:49","0",NULL,NULL,"0"
"2381","2026-03-12","Transportation","Bolt","Tüm Bakü'deki Bolt harcamalarımız.","1490.00","1.00","₺","2026-03-19 21:31:13","2026-03-19 21:31:13","0",NULL,NULL,"0"
"2382","2026-03-12","Accommodation","Bakü","Bakü'deki market, müze girişi ufak tefek kahve yiyecek gibi masraflar.","4297.00","1.00","₺","2026-03-19 21:36:37","2026-03-19 21:36:37","0",NULL,NULL,"0"
"2383","2026-03-08","Alcohol","Boorda","Nazlı, Oğuz ve sevgilisi ile akşam bira sohbet.","1274.80","1.00","₺","2026-03-19 21:37:24","2026-03-19 21:37:24","0",NULL,NULL,"0"
"2384","2026-03-05","Market",NULL,NULL,"60.00","1.00","₺","2026-03-19 21:39:03","2026-03-19 21:39:03","0",NULL,NULL,"0"
"2385","2026-03-19","Coffee","Starbucks","su","25.00","1.00","₺","2026-03-19 21:39:39","2026-03-19 21:39:39","0",NULL,NULL,"0"
"2386","2026-03-02","Transportation","Ulaşımpark","Tramvay ücreti.","31.80","1.00","₺","2026-03-19 21:40:44","2026-03-19 21:40:44","0",NULL,NULL,"0"
"2388","2026-03-16","Bills","Amazon","Amazon Prime üyeliği.","69.90","1.00","₺","2026-03-19 21:47:04","2026-03-19 21:47:04","0",NULL,NULL,"0"
"2389","2026-03-16","Bills","Apple","2TB üyelik.","399.99","1.00","₺","2026-03-19 21:47:48","2026-03-19 21:47:48","0",NULL,NULL,"0"
"2390","2026-03-05","Bills","Google","Youtube Premium","159.99","1.00","₺","2026-03-19 21:50:14","2026-03-19 21:50:14","0",NULL,NULL,"0"
"2391","2026-03-07","Tax-Penalty Charge","Devlet","Yurtdışı çıkış harç pul parası.","1250.00","1.00","₺","2026-03-19 21:51:06","2026-03-19 21:51:06","0",NULL,NULL,"0"
"2392","2026-03-08","Transportation","HGS","HGS otomatik yükleme.","945.00","1.00","₺","2026-03-19 21:51:57","2026-03-19 21:51:57","0",NULL,NULL,"0"
"2393","2026-03-09","Bills","Türk Telekom","Şubat Telefon Faturası","417.00","1.00","₺","2026-03-19 21:52:38","2026-03-19 21:52:38","1",NULL,NULL,"0"
"2394","2026-03-09","Transportation","HGS","HGS otomatik yükleme.","500.00","1.00","₺","2026-03-19 21:53:05","2026-03-19 21:53:05","0",NULL,NULL,"0"
"2395","2026-03-21","Alcohol","262Live","Nazlı ile kokteyl ve 3 bira","600.00","1.00","₺","2026-03-22 11:50:01","2026-03-22 11:50:01","0",NULL,NULL,"0"
"2396","2026-03-22","Meal","8150037902","Nazlı ile akşam yemeği.","745.00","1.00","₺","2026-03-22 12:10:26","2026-03-22 12:10:26","1","67.73",NULL,"1"
"2397","2026-03-21","Coffee","0630236290","Kahve ve çikolata.","491.40","1.00","₺","2026-03-22 13:27:18","2026-03-22 13:27:18","1","44.67",NULL,"0"
"2398","2026-03-24","Alcohol","262Live","2 bira","460.00","1.00","₺","2026-03-24 19:46:56","2026-03-24 19:46:56","0",NULL,NULL,"0"
"2399","2026-03-24","Coffee","Starbucks","1 amerikano 2 soda 1 su","375.00","1.00","₺","2026-03-24 19:48:20","2026-03-30 13:22:41","1","34.09",NULL,"0"
"2400","2026-03-21","Savings","BinanceTR","otomatik yatırım.","1999.99","1.00","₺","2026-03-24 19:50:14","2026-03-24 19:50:14","0",NULL,NULL,"0"
"2401","2026-03-21","Savings","Midas","AFA fonu için haftalık transfer.","600.00","1.00","₺","2026-03-24 19:50:35","2026-03-24 19:50:35","0",NULL,NULL,"0"
"2402","2026-03-18","Hobby","Qerida","milonga giriş ücreti.","400.00","1.00","₺","2026-03-24 19:51:39","2026-03-24 19:51:39","0",NULL,NULL,"0"
"2403","2026-03-21","Bills","Netflix","Netflix abonelik ücreti.","379.99","1.00","₺","2026-03-24 20:05:42","2026-03-24 20:05:42","0",NULL,NULL,"0"
"2404","2026-03-21","Savings","Türkiye Sigorta","50$ hayat sigortası birikimi.","2213.92","1.00","₺","2026-03-24 20:07:26","2026-03-24 20:07:26","0",NULL,NULL,"0"
"2405","2026-03-25","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","205.00","1.00","₺","2026-03-25 13:59:10","2026-03-25 14:23:17","0",NULL,NULL,"0"
"2406","2026-03-25","Market","Akmar","Market alışverişi","333.30","1.00","₺","2026-03-26 06:02:01","2026-03-26 06:02:01","0",NULL,NULL,"0"
"2407","2026-03-25","Market","Dumlupınar Ekmek Fabrikası","Galata ve simit","150.00","1.00","₺","2026-03-26 06:02:41","2026-03-26 06:02:41","0",NULL,NULL,"0"
"2408","2026-03-26","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","660.00","1.00","₺","2026-03-26 18:59:05","2026-03-26 18:59:05","0",NULL,NULL,"0"
"2409","2026-03-26","Hobby","TangoPort","Milonga Soho giriş ücreti","400.00","1.00","₺","2026-03-27 07:07:37","2026-03-27 07:07:37","0",NULL,NULL,"0"
"2410","2026-03-27","Savings","Babilin 10da1i","Babil'in en zengin insanı kitabından esinlenerek gelirlerimin 10'da 1'ini ayırdığım hesaba transfer.","1520.00","1.00","₺","2026-03-27 19:57:51","2026-03-27 19:57:51","0",NULL,NULL,"0"
"2411","2026-03-27","Market","File","Market alışverişi.","2123.30","1.00","₺","2026-03-27 20:01:53","2026-03-27 20:01:53","0",NULL,NULL,"0"
"2412","2026-03-28","Alcohol","Hayal Kahvesi","Bir tabağına ortak oldum. G?","2000.00","1.00","₺","2026-03-29 22:33:01","2026-03-29 22:33:07","0",NULL,NULL,"0"
"2413","2026-03-29","Benefaction","Şok","Hasta ziyareti için meyve suyu.","118.00","1.00","₺","2026-03-30 11:55:58","2026-03-30 11:55:58","0",NULL,NULL,"0"
"2414","2026-03-27","Benefaction","Cami","Akmeşe Camisine bağış.","30.00","1.00","₺","2026-03-30 11:56:30","2026-03-30 11:56:30","0",NULL,NULL,"0"
"2415","2026-03-27","Fuel","Başyıldız","47,72lt x 62,89₺","3001.11","1.00","₺","2026-03-30 13:24:02","2026-03-30 13:24:02","1","500.19",NULL,"0"
"2416","2026-03-25","Meal","Antikkapı","krovasan soda.","150.00","1.00","₺","2026-03-30 13:25:39","2026-03-30 13:25:39","1","13.64",NULL,"0"
"2417","2026-03-20","Market","Şok","abur cubur","323.40","1.00","₺","2026-03-30 13:36:06","2026-03-30 13:36:06","0",NULL,NULL,"0"
"2418","2026-03-29","Savings","Midas","AFA fonu için haftalık transfer.","700.00","1.00","₺","2026-03-30 13:42:32","2026-03-30 13:42:32","0",NULL,NULL,"0"
"2419","2026-03-29","Savings","BinanceTR","otomatik yatırım.","1947.01","1.00","₺","2026-03-30 13:43:17","2026-03-30 13:43:17","0",NULL,NULL,"0"
"2420","2026-03-26","Bills","Gürkan Öztaban","Muhasebeci ücreti","2000.00","1.00","₺","2026-03-30 13:44:25","2026-03-30 13:44:25","1","333.33",NULL,"0"
"2421","2026-03-26","Tax-Penalty Charge","Devlet","Devlete ödenen KDV vergisi.","791.00","1.00","₺","2026-03-30 13:44:49","2026-03-30 13:44:49","0",NULL,NULL,"0"
"2422","2026-03-26","Tax-Penalty Charge","Devlet","Devlete ödenen Yıllık Vergi","1483.70","1.00","₺","2026-03-30 13:45:46","2026-03-30 13:45:46","0",NULL,NULL,"0"
"2423","2026-03-26","Savings","SGK","Bağkur ödemesi","10156.73","1.00","₺","2026-03-30 13:46:07","2026-03-30 13:46:07","1",NULL,NULL,"0"
"2424","2026-03-27","Bills","Apple","Claude","799.99","1.00","₺","2026-03-30 13:49:57","2026-03-30 13:49:57","0",NULL,NULL,"0"
"2425","2026-03-30","Market","Şok","Melike’ye giderken ekmek soda ve aburcubur","252.00","1.00","₺","2026-03-31 06:01:58","2026-03-31 06:01:58","0",NULL,NULL,"0"
